=======
RESULTS
=======

Duration of BST Search: 45902000  nanoseconds
Duration of AVL Search: 32935000  nanoseconds
Duration of Hash Table Search: 5016000  nanoseconds



==============
SEARCHED WORDS
==============

Words searched: 18197

13890) Found the word: Penetrating		 with [2] duplicates.
13891) Found the word: infraclavicular		 with [2] duplicates.
13892) Found the word: FeaturesThree		 with [2] duplicates.
13893) Found the word: lowerarm		 with [4] duplicates.
13894) Found the word: rhomboids		 with [2] duplicates.
13895) Found the word: serratus		 with [8] duplicates.
13896) Found the word: palpebral		 with [2] duplicates.
13897) Found the word: brachialis		 with [8] duplicates.
13898) Found the word: flexors		 with [4] duplicates.
13899) Found the word: Access		 with [2] duplicates.
13900) Found the word: scalenus		 with [2] duplicates.
13901) Found the word: ErbDuchenne		 with [6] duplicates.
13902) Found the word: vertex		 with [2] duplicates.
13903) Found the word: winging		 with [4] duplicates.
13904) Found the word: galvanism		 with [2] duplicates.
13905) Found the word: Circumflex		 with [4] duplicates.
13906) Found the word: NerveIn		 with [2] duplicates.
13907) Found the word: abducting		 with [4] duplicates.
13908) Found the word: brachioradialis		 with [2] duplicates.
13909) Found the word: feebly		 with [20] duplicates.
13910) Found the word: Protopathic		 with [6] duplicates.
13911) Found the word: Radial		 with [6] duplicates.
13912) Found the word: NerveFrom		 with [2] duplicates.
13913) Found the word: dorsiflex		 with [4] duplicates.
13914) Found the word: interossei		 with [4] duplicates.
13915) Found the word: lumbricals		 with [10] duplicates.
13916) Found the word: anconeus		 with [2] duplicates.
13917) Found the word: incurable		 with [2] duplicates.
13918) Found the word: fascial		 with [2] duplicates.
13919) Found the word: proximally		 with [2] duplicates.
13920) Found the word: digitorum		 with [6] duplicates.
13921) Found the word: metacarpi		 with [4] duplicates.
13922) Found the word: metacarpophalangeal		 with [6] duplicates.
13923) Found the word: Pronation		 with [2] duplicates.
13924) Found the word: abductoropponens		 with [2] duplicates.
13925) Found the word: 92To		 with [2] duplicates.
13926) Found the word: hyperextended		 with [2] duplicates.
13927) Found the word: sublimis		 with [2] duplicates.
13928) Found the word: adductor		 with [10] duplicates.
13929) Found the word: Epicritic		 with [4] duplicates.
13930) Found the word: predisposed		 with [4] duplicates.
13931) Found the word: cubitus		 with [2] duplicates.
13932) Found the word: fence		 with [48] duplicates.
13933) Found the word: hamstrings		 with [6] duplicates.
13934) Found the word: gracilis		 with [2] duplicates.
13935) Found the word: dropfoot		 with [4] duplicates.
13936) Found the word: Peroneal		 with [8] duplicates.
13937) Found the word: examplein		 with [2] duplicates.
13938) Found the word: equinovarusand		 with [2] duplicates.
13939) Found the word: tactile		 with [2] duplicates.
13940) Found the word: nervesciaticais		 with [2] duplicates.
13941) Found the word: indigestion		 with [8] duplicates.
13942) Found the word: oxaluriain		 with [2] duplicates.
13943) Found the word: lumbago		 with [12] duplicates.
13944) Found the word: overexertion		 with [2] duplicates.
13945) Found the word: manoeuvre		 with [2] duplicates.
13946) Found the word: foramen		 with [8] duplicates.
13947) Found the word: ischial		 with [4] duplicates.
13948) Found the word: arriving		 with [32] duplicates.
13949) Found the word: oxaluria		 with [2] duplicates.
13950) Found the word: thermogene		 with [2] duplicates.
13951) Found the word: Salicylate		 with [2] duplicates.
13952) Found the word: aspirin		 with [4] duplicates.
13953) Found the word: Potassium		 with [2] duplicates.
13954) Found the word: 70100		 with [2] duplicates.
13955) Found the word: Billroth		 with [4] duplicates.
13956) Found the word: Gasserian		 with [4] duplicates.
13957) Found the word: tic		 with [4] duplicates.
13958) Found the word: inspissated		 with [2] duplicates.
13959) Found the word: hypnotics		 with [2] duplicates.
13960) Found the word: 07		 with [4] duplicates.
13961) Found the word: mm		 with [2] duplicates.
13962) Found the word: resection		 with [22] duplicates.
13963) Found the word: TreatmentThis		 with [4] duplicates.
13964) Found the word: mandibular		 with [4] duplicates.
13965) Found the word: rotundum		 with [2] duplicates.
13966) Found the word: ovale		 with [2] duplicates.
13967) Found the word: TISSUE		 with [2] duplicates.
13968) Found the word: BoilsCarbuncleAbscessVeldt		 with [2] duplicates.
13969) Found the word: soresTuberculosis		 with [2] duplicates.
13970) Found the word: tubercleLupus		 with [2] duplicates.
13971) Found the word: VarietiesSporotrichosis		 with [2] duplicates.
13972) Found the word: wensMolesHornsNew		 with [2] duplicates.
13973) Found the word: germinal		 with [2] duplicates.
13974) Found the word: Blisters		 with [6] duplicates.
13975) Found the word: flexile		 with [2] duplicates.
13976) Found the word: 93Callosities		 with [2] duplicates.
13977) Found the word: flatfoot		 with [6] duplicates.
13978) Found the word: solvents		 with [2] duplicates.
13979) Found the word: unskilful		 with [2] duplicates.
13980) Found the word: ChilblainsChilblain		 with [2] duplicates.
13981) Found the word: chilblains		 with [4] duplicates.
13982) Found the word: lipoid		 with [2] duplicates.
13983) Found the word: cribriform		 with [2] duplicates.
13984) Found the word: weakly		 with [4] duplicates.
13985) Found the word: TreatmentPain		 with [2] duplicates.
13986) Found the word: impetigo		 with [2] duplicates.
13987) Found the word: pediculosis		 with [2] duplicates.
13988) Found the word: indexfinger		 with [4] duplicates.
13989) Found the word: excedens		 with [2] duplicates.
13990) Found the word: epidermislupus		 with [2] duplicates.
13991) Found the word: verrucosus		 with [4] duplicates.
13992) Found the word: mutilans		 with [2] duplicates.
13993) Found the word: Sporotrichosis		 with [4] duplicates.
13994) Found the word: sporothrix		 with [2] duplicates.
13995) Found the word: florists		 with [2] duplicates.
13996) Found the word: ElephantiasisThis		 with [2] duplicates.
13997) Found the word: streptococcitake		 with [2] duplicates.
13998) Found the word: dropsy		 with [2] duplicates.
13999) Found the word: 97Elephantiasis		 with [2] duplicates.
14000) Found the word: 98Elephantiasis		 with [2] duplicates.
14001) Found the word: Demerara		 with [2] duplicates.
14002) Found the word: CystsAtheromatous		 with [2] duplicates.
14003) Found the word: 99Multiple		 with [2] duplicates.
14004) Found the word: ellipse		 with [4] duplicates.
14005) Found the word: MolesThe		 with [2] duplicates.
14006) Found the word: dots		 with [2] duplicates.
14007) Found the word: Soldau		 with [2] duplicates.
14008) Found the word: quickest		 with [2] duplicates.
14009) Found the word: refrigeration		 with [2] duplicates.
14010) Found the word: wen		 with [2] duplicates.
14011) Found the word: keratomata		 with [2] duplicates.
14012) Found the word: FibromaVarious		 with [2] duplicates.
14013) Found the word: schoolchildren		 with [2] duplicates.
14014) Found the word: snipped		 with [2] duplicates.
14015) Found the word: exsiccated		 with [2] duplicates.
14016) Found the word: AdenomaThis		 with [2] duplicates.
14017) Found the word: 101Paraffin		 with [2] duplicates.
14018) Found the word: chimneysweeps		 with [6] duplicates.
14019) Found the word: 102Rodent		 with [2] duplicates.
14020) Found the word: UlcerThis		 with [2] duplicates.
14021) Found the word: 103Rodent		 with [2] duplicates.
14022) Found the word: typically		 with [6] duplicates.
14023) Found the word: applejelly		 with [2] duplicates.
14024) Found the word: sizesay		 with [2] duplicates.
14025) Found the word: coalblack		 with [4] duplicates.
14026) Found the word: extirpate		 with [2] duplicates.
14027) Found the word: 105Melanotic		 with [2] duplicates.
14028) Found the word: CICATRICES		 with [2] duplicates.
14029) Found the word: Depressed		 with [2] duplicates.
14030) Found the word: ScarsPain		 with [2] duplicates.
14031) Found the word: Pigmented		 with [2] duplicates.
14032) Found the word: ScarsScars		 with [2] duplicates.
14033) Found the word: 106Recurrent		 with [2] duplicates.
14034) Found the word: Onychia		 with [6] duplicates.
14035) Found the word: lunule		 with [4] duplicates.
14036) Found the word: digit		 with [6] duplicates.
14037) Found the word: Sprain		 with [6] duplicates.
14038) Found the word: muscleDislocation		 with [2] duplicates.
14039) Found the word: MUSCLE		 with [2] duplicates.
14040) Found the word: Atrophy		 with [6] duplicates.
14041) Found the word: Tenosynovitis		 with [6] duplicates.
14042) Found the word: sprain		 with [30] duplicates.
14043) Found the word: golfers		 with [2] duplicates.
14044) Found the word: dorsi		 with [2] duplicates.
14045) Found the word: sacrospinalis		 with [2] duplicates.
14046) Found the word: tennisplayers		 with [2] duplicates.
14047) Found the word: sprinters		 with [2] duplicates.
14048) Found the word: incapacitate		 with [4] duplicates.
14049) Found the word: tendocalcaneus		 with [10] duplicates.
14050) Found the word: Pagenstecher		 with [2] duplicates.
14051) Found the word: athlete		 with [4] duplicates.
14052) Found the word: adhesion		 with [4] duplicates.
14053) Found the word: Achillis		 with [4] duplicates.
14054) Found the word: herniated		 with [2] duplicates.
14055) Found the word: slack		 with [8] duplicates.
14056) Found the word: tibialis		 with [4] duplicates.
14057) Found the word: wringing		 with [4] duplicates.
14058) Found the word: malletfinger		 with [2] duplicates.
14059) Found the word: TendonsThis		 with [2] duplicates.
14060) Found the word: reins		 with [38] duplicates.
14061) Found the word: atrophied		 with [4] duplicates.
14062) Found the word: Neuropathic		 with [6] duplicates.
14063) Found the word: RheumatismThis		 with [4] duplicates.
14064) Found the word: lumbagolumbosacral		 with [2] duplicates.
14065) Found the word: unwonted		 with [4] duplicates.
14066) Found the word: torticollis		 with [4] duplicates.
14067) Found the word: pleurodyniaintercostal		 with [2] duplicates.
14068) Found the word: waking		 with [38] duplicates.
14069) Found the word: 109Volkmanns		 with [2] duplicates.
14070) Found the word: overstrained		 with [4] duplicates.
14071) Found the word: ossifications		 with [2] duplicates.
14072) Found the word: 111Calcification		 with [2] duplicates.
14073) Found the word: drillbone		 with [2] duplicates.
14074) Found the word: MyositisThis		 with [2] duplicates.
14075) Found the word: Microscopical		 with [2] duplicates.
14076) Found the word: Pagetwhich		 with [2] duplicates.
14077) Found the word: TenosynovitisThe		 with [2] duplicates.
14078) Found the word: CrepitansIn		 with [2] duplicates.
14079) Found the word: etiological		 with [2] duplicates.
14080) Found the word: overuse		 with [8] duplicates.
14081) Found the word: tendonsfor		 with [2] duplicates.
14082) Found the word: riveters		 with [2] duplicates.
14083) Found the word: TenosynovitisA		 with [2] duplicates.
14084) Found the word: urate		 with [8] duplicates.
14085) Found the word: TenosynovitisThis		 with [4] duplicates.
14086) Found the word: jointsfor		 with [2] duplicates.
14087) Found the word: formhydropsis		 with [2] duplicates.
14088) Found the word: dullwhite		 with [2] duplicates.
14089) Found the word: fringes		 with [26] duplicates.
14090) Found the word: bulging		 with [4] duplicates.
14091) Found the word: SheathsInnocent		 with [2] duplicates.
14092) Found the word: adventitious		 with [14] duplicates.
14093) Found the word: bursaeInjuries		 with [2] duplicates.
14094) Found the word: Bursal		 with [4] duplicates.
14095) Found the word: diseaseTumoursDiseases		 with [2] duplicates.
14096) Found the word: maximus		 with [4] duplicates.
14097) Found the word: beneathfor		 with [2] duplicates.
14098) Found the word: bursaminers		 with [2] duplicates.
14099) Found the word: tensely		 with [8] duplicates.
14100) Found the word: 115Tuberculous		 with [2] duplicates.
14101) Found the word: subacromial		 with [2] duplicates.
14102) Found the word: Tenderness		 with [8] duplicates.
14103) Found the word: subscapularis		 with [2] duplicates.
14104) Found the word: supination		 with [2] duplicates.
14105) Found the word: pronation		 with [2] duplicates.
14106) Found the word: bursausually		 with [2] duplicates.
14107) Found the word: ScotSkirvings		 with [2] duplicates.
14108) Found the word: patellae		 with [2] duplicates.
14109) Found the word: 117Gouty		 with [2] duplicates.
14110) Found the word: inflamedespecially		 with [2] duplicates.
14111) Found the word: postscarlatinal		 with [2] duplicates.
14112) Found the word: Achillobursitis		 with [4] duplicates.
14113) Found the word: metatarsus		 with [2] duplicates.
14114) Found the word: termsPyogenic		 with [2] duplicates.
14115) Found the word: boneTuberculous		 with [2] duplicates.
14116) Found the word: diseaseHydatids		 with [2] duplicates.
14117) Found the word: PagetOsteomyelitis		 with [2] duplicates.
14118) Found the word: ossiumTumours		 with [2] duplicates.
14119) Found the word: epiphysis		 with [40] duplicates.
14120) Found the word: ununited		 with [4] duplicates.
14121) Found the word: legulcer		 with [2] duplicates.
14122) Found the word: encrustation		 with [2] duplicates.
14123) Found the word: bonehyperostosis		 with [6] duplicates.
14124) Found the word: deviate		 with [4] duplicates.
14125) Found the word: developmental		 with [4] duplicates.
14126) Found the word: eunuchs		 with [2] duplicates.
14127) Found the word: castrated		 with [2] duplicates.
14128) Found the word: decalcified		 with [2] duplicates.
14129) Found the word: epiphysitis		 with [4] duplicates.
14130) Found the word: crumbling		 with [10] duplicates.
14131) Found the word: sicca		 with [6] duplicates.
14132) Found the word: serrated		 with [2] duplicates.
14133) Found the word: Boys		 with [2] duplicates.
14134) Found the word: EtiologyStaphylococci		 with [2] duplicates.
14135) Found the word: PathologyThe		 with [2] duplicates.
14136) Found the word: simultaneouslybipolar		 with [2] duplicates.
14137) Found the word: engorgement		 with [6] duplicates.
14138) Found the word: advancedthat		 with [2] duplicates.
14139) Found the word: continuationthe		 with [2] duplicates.
14140) Found the word: remits		 with [2] duplicates.
14141) Found the word: multiplicity		 with [8] duplicates.
14142) Found the word: toxaemic		 with [2] duplicates.
14143) Found the word: DiagnosisAcute		 with [2] duplicates.
14144) Found the word: locationthe		 with [2] duplicates.
14145) Found the word: gutter		 with [2] duplicates.
14146) Found the word: osteogenetic		 with [2] duplicates.
14147) Found the word: unaltered		 with [6] duplicates.
14148) Found the word: 118Shaft		 with [2] duplicates.
14149) Found the word: extrusion		 with [6] duplicates.
14150) Found the word: sequestrectomy		 with [4] duplicates.
14151) Found the word: Sequelae		 with [2] duplicates.
14152) Found the word: presumptive		 with [2] duplicates.
14153) Found the word: combated		 with [2] duplicates.
14154) Found the word: spermaceti		 with [2] duplicates.
14155) Found the word: Relapsing		 with [2] duplicates.
14156) Found the word: Radiograms		 with [4] duplicates.
14157) Found the word: Journ		 with [2] duplicates.
14158) Found the word: disinclined		 with [4] duplicates.
14159) Found the word: costochondral		 with [6] duplicates.
14160) Found the word: syrupy		 with [2] duplicates.
14161) Found the word: Widal		 with [2] duplicates.
14162) Found the word: bonefor		 with [2] duplicates.
14163) Found the word: fungated		 with [2] duplicates.
14164) Found the word: corallike		 with [2] duplicates.
14165) Found the word: 122Tubular		 with [2] duplicates.
14166) Found the word: spicule		 with [2] duplicates.
14167) Found the word: DiagnosisBefore		 with [2] duplicates.
14168) Found the word: surfacehyperostosis		 with [2] duplicates.
14169) Found the word: OsteomyelitisTuberculous		 with [2] duplicates.
14170) Found the word: 124Tuberculous		 with [2] duplicates.
14171) Found the word: infiltrationdiffuse		 with [2] duplicates.
14172) Found the word: ostitisand		 with [2] duplicates.
14173) Found the word: wedgeshaped		 with [4] duplicates.
14174) Found the word: 125Tuberculous		 with [2] duplicates.
14175) Found the word: Childs		 with [2] duplicates.
14176) Found the word: jointdisease		 with [2] duplicates.
14177) Found the word: photographs		 with [10] duplicates.
14178) Found the word: 127Advanced		 with [2] duplicates.
14179) Found the word: ankylosed		 with [4] duplicates.
14180) Found the word: Specimen		 with [2] duplicates.
14181) Found the word: Xraysthe		 with [2] duplicates.
14182) Found the word: TreatmentRecovery		 with [2] duplicates.
14183) Found the word: SYPHILITIC		 with [4] duplicates.
14184) Found the word: 131Syphilitic		 with [2] duplicates.
14185) Found the word: SyphilisCraniotabes		 with [2] duplicates.
14186) Found the word: mesial		 with [2] duplicates.
14187) Found the word: cucumber		 with [2] duplicates.
14188) Found the word: excavations		 with [4] duplicates.
14189) Found the word: eradication		 with [2] duplicates.
14190) Found the word: mycetoma		 with [2] duplicates.
14191) Found the word: ATTENDED		 with [2] duplicates.
14192) Found the word: BONES		 with [2] duplicates.
14193) Found the word: scurvyrickets		 with [2] duplicates.
14194) Found the word: fragilitas		 with [2] duplicates.
14195) Found the word: stunted		 with [2] duplicates.
14196) Found the word: dwarfs		 with [4] duplicates.
14197) Found the word: 133Skeleton		 with [2] duplicates.
14198) Found the word: Bowed		 with [2] duplicates.
14199) Found the word: fontanelles		 with [2] duplicates.
14200) Found the word: femurcoxa		 with [2] duplicates.
14201) Found the word: walkedIn		 with [2] duplicates.
14202) Found the word: justominor		 with [2] duplicates.
14203) Found the word: acetabular		 with [2] duplicates.
14204) Found the word: femora		 with [2] duplicates.
14205) Found the word: trefoil		 with [2] duplicates.
14206) Found the word: valgum		 with [2] duplicates.
14207) Found the word: Phosphorus		 with [2] duplicates.
14208) Found the word: 100th		 with [2] duplicates.
14209) Found the word: infantile		 with [2] duplicates.
14210) Found the word: listlessness		 with [2] duplicates.
14211) Found the word: disinclination		 with [2] duplicates.
14212) Found the word: limbspseudoparalysisand		 with [2] duplicates.
14213) Found the word: Osteomalacia		 with [4] duplicates.
14214) Found the word: BoneThis		 with [2] duplicates.
14215) Found the word: 134Changes		 with [2] duplicates.
14216) Found the word: 135Cadaver		 with [2] duplicates.
14217) Found the word: juvenile		 with [2] duplicates.
14218) Found the word: extremitiesor		 with [2] duplicates.
14219) Found the word: nameosteomyelitis		 with [2] duplicates.
14220) Found the word: 137Radiogram		 with [2] duplicates.
14221) Found the word: ataxic		 with [4] duplicates.
14222) Found the word: OsteoArthropathyThis		 with [2] duplicates.
14223) Found the word: drumsticks		 with [2] duplicates.
14224) Found the word: incurved		 with [2] duplicates.
14225) Found the word: anklejoints		 with [2] duplicates.
14226) Found the word: bursata		 with [4] duplicates.
14227) Found the word: toesubungual		 with [2] duplicates.
14228) Found the word: exostosisit		 with [2] duplicates.
14229) Found the word: incapacitates		 with [2] duplicates.
14230) Found the word: 139Multiple		 with [2] duplicates.
14231) Found the word: ExostosesThis		 with [2] duplicates.
14232) Found the word: diaphysial		 with [2] duplicates.
14233) Found the word: Morley		 with [2] duplicates.
14234) Found the word: maturitythe		 with [2] duplicates.
14235) Found the word: maxillae		 with [2] duplicates.
14236) Found the word: ChondromaCartilaginous		 with [2] duplicates.
14237) Found the word: skeletononly		 with [2] duplicates.
14238) Found the word: 142Multiple		 with [2] duplicates.
14239) Found the word: MyelomaThe		 with [4] duplicates.
14240) Found the word: pressureparchment		 with [2] duplicates.
14241) Found the word: bonestubercle		 with [2] duplicates.
14242) Found the word: cystica		 with [2] duplicates.
14243) Found the word: 145Radiogram		 with [2] duplicates.
14244) Found the word: Esmarchs		 with [2] duplicates.
14245) Found the word: myelomatosis		 with [2] duplicates.
14246) Found the word: albumosuria		 with [4] duplicates.
14247) Found the word: Structurally		 with [2] duplicates.
14248) Found the word: fanlike		 with [2] duplicates.
14249) Found the word: FeaturesSarcoma		 with [2] duplicates.
14250) Found the word: bossed		 with [2] duplicates.
14251) Found the word: Swelling		 with [2] duplicates.
14252) Found the word: AppearancesIn		 with [2] duplicates.
14253) Found the word: itthe		 with [4] duplicates.
14254) Found the word: Mikulicz		 with [2] duplicates.
14255) Found the word: BoneThese		 with [2] duplicates.
14256) Found the word: 153Epitheliomatous		 with [2] duplicates.
14257) Found the word: altering		 with [8] duplicates.
14258) Found the word: fractureas		 with [2] duplicates.
14259) Found the word: hypernephroma		 with [2] duplicates.
14260) Found the word: PartsIn		 with [2] duplicates.
14261) Found the word: BoneWith		 with [2] duplicates.
14262) Found the word: termsAnkylosis		 with [2] duplicates.
14263) Found the word: developmentBacterial		 with [2] duplicates.
14264) Found the word: mimetic		 with [4] duplicates.
14265) Found the word: jointsTumours		 with [2] duplicates.
14266) Found the word: TermsThe		 with [2] duplicates.
14267) Found the word: adjectivesuch		 with [2] duplicates.
14268) Found the word: arthropathies		 with [12] duplicates.
14269) Found the word: Wasting		 with [4] duplicates.
14270) Found the word: accompaniments		 with [4] duplicates.
14271) Found the word: wakens		 with [2] duplicates.
14272) Found the word: JointsThere		 with [2] duplicates.
14273) Found the word: jointmuscles		 with [2] duplicates.
14274) Found the word: recogniseda		 with [2] duplicates.
14275) Found the word: immobility		 with [8] duplicates.
14276) Found the word: articulating		 with [10] duplicates.
14277) Found the word: 154Osseous		 with [2] duplicates.
14278) Found the word: apparatussuch		 with [2] duplicates.
14279) Found the word: ArthroplastyMurphy		 with [2] duplicates.
14280) Found the word: arthroplasty		 with [2] duplicates.
14281) Found the word: desiredfor		 with [2] duplicates.
14282) Found the word: DiseasesIn		 with [2] duplicates.
14283) Found the word: fibrinserous		 with [2] duplicates.
14284) Found the word: perisynovial		 with [6] duplicates.
14285) Found the word: structuresacute		 with [2] duplicates.
14286) Found the word: arthritisthe		 with [2] duplicates.
14287) Found the word: Drainage		 with [4] duplicates.
14288) Found the word: scarlatinal		 with [6] duplicates.
14289) Found the word: orthopaedic		 with [2] duplicates.
14290) Found the word: operationsarthroplasty		 with [2] duplicates.
14291) Found the word: Pneumococcal		 with [4] duplicates.
14292) Found the word: dysentery		 with [4] duplicates.
14293) Found the word: twentysecond		 with [6] duplicates.
14294) Found the word: kneebecomes		 with [2] duplicates.
14295) Found the word: ophthalmiaconsists		 with [2] duplicates.
14296) Found the word: afebrile		 with [2] duplicates.
14297) Found the word: antityphoid		 with [2] duplicates.
14298) Found the word: protargol		 with [2] duplicates.
14299) Found the word: ankylosisarthroplastyshould		 with [2] duplicates.
14300) Found the word: AnatomyTuberculous		 with [2] duplicates.
14301) Found the word: MembraneIn		 with [4] duplicates.
14302) Found the word: layersthe		 with [2] duplicates.
14303) Found the word: JointsIn		 with [2] duplicates.
14304) Found the word: CartilageThe		 with [2] duplicates.
14305) Found the word: Caries		 with [6] duplicates.
14306) Found the word: SurfacesTuberculous		 with [2] duplicates.
14307) Found the word: Periarticular		 with [2] duplicates.
14308) Found the word: Caseous		 with [2] duplicates.
14309) Found the word: jointsdescribed		 with [2] duplicates.
14310) Found the word: tiredness		 with [4] duplicates.
14311) Found the word: JointsGross		 with [2] duplicates.
14312) Found the word: woolly		 with [2] duplicates.
14313) Found the word: aggravation		 with [4] duplicates.
14314) Found the word: Frequency		 with [2] duplicates.
14315) Found the word: JointsHospital		 with [2] duplicates.
14316) Found the word: DiseaseThe		 with [2] duplicates.
14317) Found the word: tumor		 with [2] duplicates.
14318) Found the word: superficialsuch		 with [2] duplicates.
14319) Found the word: nonsensitive		 with [2] duplicates.
14320) Found the word: Immobilisation		 with [2] duplicates.
14321) Found the word: startings		 with [2] duplicates.
14322) Found the word: IodoformThis		 with [2] duplicates.
14323) Found the word: fortnightly		 with [2] duplicates.
14324) Found the word: Perisynovial		 with [2] duplicates.
14325) Found the word: osteoarthritis		 with [6] duplicates.
14326) Found the word: stigmata		 with [2] duplicates.
14327) Found the word: GoutArthritis		 with [2] duplicates.
14328) Found the word: UricaOne		 with [2] duplicates.
14329) Found the word: biurate		 with [2] duplicates.
14330) Found the word: crackings		 with [6] duplicates.
14331) Found the word: Buxton		 with [4] duplicates.
14332) Found the word: Aix		 with [2] duplicates.
14333) Found the word: carnivora		 with [2] duplicates.
14334) Found the word: gorilla		 with [2] duplicates.
14335) Found the word: diathesis		 with [4] duplicates.
14336) Found the word: Arbuthnot		 with [4] duplicates.
14337) Found the word: unreduced		 with [2] duplicates.
14338) Found the word: insertions		 with [2] duplicates.
14339) Found the word: neuroarthropathies		 with [4] duplicates.
14340) Found the word: stalk		 with [6] duplicates.
14341) Found the word: insecurity		 with [2] duplicates.
14342) Found the word: syphiliticand		 with [2] duplicates.
14343) Found the word: distending		 with [2] duplicates.
14344) Found the word: monarticular		 with [4] duplicates.
14345) Found the word: Intraarticular		 with [2] duplicates.
14346) Found the word: TreatmentTreatment		 with [2] duplicates.
14347) Found the word: quart		 with [4] duplicates.
14348) Found the word: hydrate		 with [2] duplicates.
14349) Found the word: ouncej		 with [2] duplicates.
14350) Found the word: Strain		 with [2] duplicates.
14351) Found the word: guaiacol		 with [2] duplicates.
14352) Found the word: shortcircuiting		 with [2] duplicates.
14353) Found the word: ingestion		 with [2] duplicates.
14354) Found the word: JointThis		 with [2] duplicates.
14355) Found the word: bloodserum		 with [2] duplicates.
14356) Found the word: ASSOCIATED		 with [2] duplicates.
14357) Found the word: insular		 with [2] duplicates.
14358) Found the word: Babinski		 with [2] duplicates.
14359) Found the word: fringesand		 with [2] duplicates.
14360) Found the word: gliomatous		 with [6] duplicates.
14361) Found the word: 164Charcots		 with [2] duplicates.
14362) Found the word: HYSTERICAL		 with [2] duplicates.
14363) Found the word: MIMETIC		 with [2] duplicates.
14364) Found the word: impressionable		 with [4] duplicates.
14365) Found the word: Splints		 with [2] duplicates.
14366) Found the word: LOOSE		 with [2] duplicates.
14367) Found the word: crepitating		 with [2] duplicates.
14368) Found the word: 166Radiogram		 with [2] duplicates.
14369) Found the word: Single		 with [2] duplicates.
14370) Found the word: Convex		 with [2] duplicates.
14371) Found the word: functionusually		 with [2] duplicates.
14372) Found the word: pouch		 with [12] duplicates.
14373) Found the word: meniscus		 with [2] duplicates.
14374) Found the word: concavoconvex		 with [2] duplicates.
14375) Found the word: Caird		 with [2] duplicates.
14376) Found the word: Acupuncture		 with [2] duplicates.
14377) Found the word: Aerobes		 with [2] duplicates.
14378) Found the word: Albumosuria		 with [2] duplicates.
14379) Found the word: Anaesthesia		 with [2] duplicates.
14380) Found the word: Analgesia		 with [2] duplicates.
14381) Found the word: 314		 with [12] duplicates.
14382) Found the word: Anociassociation		 with [2] duplicates.
14383) Found the word: Antibacterial		 with [2] duplicates.
14384) Found the word: Antibodies		 with [2] duplicates.
14385) Found the word: Antigens		 with [2] duplicates.
14386) Found the word: Antiseptics		 with [2] duplicates.
14387) Found the word: Antitoxins		 with [2] duplicates.
14388) Found the word: Antivenin		 with [2] duplicates.
14389) Found the word: Arsenobillon		 with [2] duplicates.
14390) Found the word: Asepsis		 with [2] duplicates.
14391) Found the word: Bacteriology		 with [2] duplicates.
14392) Found the word: Birth		 with [2] duplicates.
14393) Found the word: Bullets		 with [2] duplicates.
14394) Found the word: Cachexia		 with [2] duplicates.
14395) Found the word: Calcanean		 with [2] duplicates.
14396) Found the word: Capillaries		 with [2] duplicates.
14397) Found the word: Caseation		 with [2] duplicates.
14398) Found the word: Catgut		 with [2] duplicates.
14399) Found the word: Chemiotaxis		 with [2] duplicates.
14400) Found the word: Chigoe		 with [2] duplicates.
14401) Found the word: Chylothorax		 with [2] duplicates.
14402) Found the word: Cicatrices		 with [4] duplicates.
14403) Found the word: Cloacae		 with [2] duplicates.
14404) Found the word: Cornea		 with [2] duplicates.
14405) Found the word: Counterirritants		 with [2] duplicates.
14406) Found the word: Crural		 with [2] duplicates.
14407) Found the word: Deformities		 with [2] duplicates.
14408) Found the word: Dentigerous		 with [2] duplicates.
14409) Found the word: adiposus		 with [2] duplicates.
14410) Found the word: Dermacysts		 with [2] duplicates.
14411) Found the word: Dermatitis		 with [2] duplicates.
14412) Found the word: Diarsenol		 with [2] duplicates.
14413) Found the word: Diaphysial		 with [2] duplicates.
14414) Found the word: Drunkards		 with [2] duplicates.
14415) Found the word: Duchennes		 with [2] duplicates.
14416) Found the word: Ecchymosis		 with [2] duplicates.
14417) Found the word: Emprosthotonos		 with [2] duplicates.
14418) Found the word: Encephaloid		 with [2] duplicates.
14419) Found the word: Epiphysial		 with [2] duplicates.
14420) Found the word: Epiphysiolysis		 with [2] duplicates.
14421) Found the word: Epithelium		 with [2] duplicates.
14422) Found the word: Erbs		 with [2] duplicates.
14423) Found the word: Erythema		 with [2] duplicates.
14424) Found the word: Evaporating		 with [2] duplicates.
14425) Found the word: Exfoliation		 with [2] duplicates.
14426) Found the word: Extravasation		 with [2] duplicates.
14427) Found the word: Eye		 with [2] duplicates.
14428) Found the word: Facial		 with [2] duplicates.
14429) Found the word: Fatty		 with [4] duplicates.
14430) Found the word: Fibroadenoma		 with [2] duplicates.
14431) Found the word: Firearms		 with [2] duplicates.
14432) Found the word: Forcipressure		 with [2] duplicates.
14433) Found the word: Gelatin		 with [2] duplicates.
14434) Found the word: Grafting		 with [2] duplicates.
14435) Found the word: Haemophilia		 with [2] duplicates.
14436) Found the word: forcipressure		 with [2] duplicates.
14437) Found the word: tourniquets		 with [2] duplicates.
14438) Found the word: Herpes		 with [2] duplicates.
14439) Found the word: Hysterical		 with [2] duplicates.
14440) Found the word: Ichthyma		 with [2] duplicates.
14441) Found the word: Instruments		 with [2] duplicates.
